state,district,block,village,lgd_code
Karnataka,Raichur,Raichur,Idapnur,600880
Karnataka,Raichur,Devadurga,Ingaladhal,600656
Karnataka,Raichur,Maski,Irkal,600901
Karnataka,Raichur,Devadurga,Itagi,600635
Karnataka,Raichur,Arakera,Jagatkal,600714
Karnataka,Raichur,Arakera,Jagir-Jadaldinni,600718
Karnataka,Raichur,Sirwar,Jakkal Dinni,600968
Karnataka,Raichur,Maski,Jakker-Madu,600509
Karnataka,Raichur,Sirwar,Jalapur,600973
Karnataka,Raichur,Lingasugur,Jaldurga,600444
Karnataka,Raichur,Devadurga,Jalhalli,600549
Karnataka,Raichur,Raichur,Jalibenchi,600827
Karnataka,Raichur,Lingasugur,Jalibenchi,600416
Karnataka,Raichur,Sindhnur,Jalihal,601082
Karnataka,Raichur,Maski,Jallihatti,601099
Karnataka,Raichur,Maski,Jalwadgi,601140
Karnataka,Raichur,Sirwar,Jambaldinni,600975
Karnataka,Raichur,Raichur,Jambaldinni,600841
Karnataka,Raichur,Devadurga,Jambaldinni,600546
Karnataka,Raichur,Sindhnur,Jambunathanahalli,601077
Karnataka,Raichur,Manvi,Janekal,601047
Karnataka,Raichur,Sindhnur,Jangamarahatti (D),601152
Karnataka,Raichur,Maski,Jangamarhalli,600907
Karnataka,Raichur,Sindhnur,Jangamerhatti (A),601149
Karnataka,Raichur,Lingasugur,Jantapur,600368
Karnataka,Raichur,Arakera,Jaradbandi,600690
Karnataka,Raichur,Arakera,Javgud,600661
Karnataka,Raichur,Sindhnur,Jawalgera,601155
Karnataka,Raichur,Lingasugur,Jawoor(Big),600398
Karnataka,Raichur,Lingasugur,Jawoor(Small),600397
Karnataka,Raichur,Manvi,Jeenur,601044
Karnataka,Raichur,Raichur,Jegarkal,600805
Karnataka,Raichur,Devadurga,Jerbandi,600625
Karnataka,Raichur,Arakera,Jinnapur,600684
Karnataka,Raichur,Maski,Jinnapur,600913
Karnataka,Raichur,Maski,Jogaldinni,601107
Karnataka,Raichur,Maski,Joladarasi,600906
Karnataka,Raichur,Sindhnur,Joladarasi,601199
Karnataka,Raichur,Devadurga,Joladhadgi,600590
Karnataka,Raichur,Maski,Jujulapur,601145
Karnataka,Raichur,Manvi,Jukur,601015
Karnataka,Raichur,Raichur,Julamgera,600839
Karnataka,Raichur,Lingasugur,Julgudda,600411
Karnataka,Raichur,Maski,Jungamarhalli,600440
Karnataka,Raichur,Lingasugur,Jungi-Rampur,600400
Karnataka,Raichur,Maski,Jutlahal,600902
Karnataka,Raichur,Manvi,Jutlapur,601030
Karnataka,Raichur,Arakera,Jutmardi,600710
